SiO2,Al2O3,Fe2O3,CaO,MgO,Na2O,K2O,TiO2
49.401929889379254,21.782663630015097,9.060819401737557,12.510991242389915,2.25554876725832,1.8362391557553757,2.5973013736937482,0.9520993634169035
65.11988611443658,14.323101096815542,4.88623577894781,3.2540467676763107,1.5431715834773878,2.6179394451609204,5.304050310073219,0.47331623736164696
74.03619624697296,12.25343949396655,3.3953051021710405,1.0572159495854314,1.6037004034241424,2.5048229243983373,5.345863936032311,-0.11490463186544542
42.030264251836094,10.878819357708219,8.326605442701393,25.428198506224323,7.620449042828861,1.6294598656922281,2.352227754917106,0.6974856603273069
36.6492347209294,23.013231439963878,9.219668549206245,12.431783805400554,3.920443878823744,1.0098805418984664,1.9527261100905418,1.1062470909250426
69.2356014669885,16.36205602446815,4.5285634233091026,2.43728529787536,1.047651423770616,3.2092430313318263,4.871194171286611,0.300120785347337
44.71980209136896,10.210986862620675,6.872011801906154,26.225673413502246,9.948211071193242,1.069490746079137,2.412624469234788,0.46642428609309705
72.36396106459142,15.773098677457266,3.2872946180642417,1.9353809954387438,1.1056673915557138,2.156585917886561,5.132114184551712,0.30440926882927233
52.605316643367885,19.12418059160208,5.944262528323013,9.949308487279797,2.2480411672157823,1.520572390394182,3.068206876488012,1.2428962895591165
51.19189075154186,19.485202862372233,9.667746444458796,8.060814741466107,5.30263179399282,2.232406342125327,2.5648529575665995,1.4183932457783968
64.76899177156528,16.08246405792964,2.8265657880527884,0.8108019659131496,1.8445135927751832,3.5353770618454003,5.511137586971021,0.2684472226661454
68.43540189093761,13.531832821526473,2.4708053170474042,1.6662802825978447,1.1300384365091902,2.9621692627836915,5.649362847636209,0.37854187781633164
72.89317741102806,16.80274075133606,4.863193701226883,8.997290461258034,3.436973958388232,1.998565223290079,0.7332210154511172,0.2735662552517272
62.7352497558024,17.135100271312798,4.674642531881096,8.963928136991576,4.339847679695831,2.2431017257904022,2.223619122713282,1.1387465555063483
69.93731327626884,14.065667511136747,2.7619993872955244,2.006562767510583,0.9812190911357017,2.47464128854507,5.063211545084355,0.4216776350436409
58.582554739551206,19.524194445850668,5.750336568566324,8.90454099386865,2.887600967835633,1.9930836383780934,1.5035621087919975,0.3418858306097383
32.13746256634147,11.591143851784212,0.5029108136399998,27.705830045932718,8.183876732682842,1.1771853148455842,1.8518322693169194,0.8175729069269518
67.05967934930125,19.40752774657396,7.380318675841928,7.461632344633823,3.5811943879375923,2.2620323873120083,2.5263958838184877,1.1126475882777582
69.46545900646167,18.076545084488167,7.696709991093155,9.322352420583687,3.8511494472910837,1.5580069800852259,2.381977107227431,0.2324841084970546
75.72779067809122,16.150224148574377,0.6053323265376798,1.610981213726208,0.9775801604253739,3.126410631990925,6.2157728031079404,0.08874950308918161
59.68877155315445,20.836449624499224,5.975746387818372,14.613017650775598,2.4909869527291715,2.5505383984644645,1.6543909643656813,0.8852784796390772
35.435373157185964,10.395109216259453,4.382390450345877,34.11764505828833,4.845882172486901,1.5295893016870385,2.037587942929817,0.14354951078867834
68.6881694446666,12.925487991511734,4.761433174322875,1.7888563365479535,1.3314795506586259,2.8171669556521164,4.5777089398118065,-0.19611556054258855
63.36744247169212,16.486959969247323,10.394518145117962,11.187493081264172,4.95113858968305,3.6598208130194605,1.5861131282400192,0.825391173432018
49.99383853404623,14.099213106499825,7.645455899355146,25.37389757430416,5.256487794149212,0.9992459395424916,1.714145577595372,0.3859007282671514
34.51263961238043,15.239247857177142,4.236045058438357,24.43278214038026,5.384142395673754,1.2423065185968585,2.0266635983860097,0.762945520075115
68.01865010577785,18.417450704859707,6.767741491821575,8.625468365171017,4.435130530015447,1.965562094030793,0.4950539254764501,0.5866836534623081
69.32108935154768,14.390634263894448,3.2044189307520345,1.7308029492965222,0.1984334070909617,2.0062785818487585,6.0362738640873355,0.1891463371170228
54.635511990916626,8.533627040836453,6.989161272757355,24.012206166866317,7.188247245906729,0.7838452220745247,2.07627198688991,0.3855343718272854
42.090234430878986,9.334649120292145,6.676808074147468,28.05126026055699,6.5707798521152165,1.049300010204258,3.4347059519287524,0.42280477025028496
70.141309381407,16.5158623727355,2.82763582578541,2.4872419329758833,0.1863979848349273,3.7844210170306356,4.330814403874381,0.2744522850632541
50.960968872868264,16.947938054988892,8.492072741940584,8.866540799557454,6.155136150228227,0.7229100159465527,2.125101263435527,1.1492999312010697
39.03745177549986,24.531473591175295,12.317239454329815,10.022978170348756,4.727705567241269,2.2743379901310203,2.1489376505808004,0.8144607282471777
67.2380817710326,10.336292915460522,2.759133687043768,18.179307525438528,2.2740646583094315,1.2386711936895227,1.1996719458610312,0.5483941916869809
46.97502277566629,5.428466445618977,5.518498249902987,18.936113047065845,3.2253247810596677,0.7206420690919706,1.496506622359479,0.5922225499620918
56.270917419457554,21.464028518156468,7.051747930730436,9.460878760614836,2.879499310811159,2.200050212705452,1.5783465779989518,0.7004491361479261
65.64727490077706,14.088383794830841,3.6579641288326283,21.9296841921169,4.221607624660135,0.8228353356780433,2.2652139682685895,0.49219401506816246
52.76496472322956,4.312624997420969,2.8388482123435423,9.102165361686172,5.666630112531476,0.8563458888552551,1.4297502106790727,0.47741240927278816
50.710949570491834,11.919663612889968,6.140749220016009,17.64421024591055,4.779720845098184,0.6869664153871143,1.8685722176589974,0.5364138226846007
71.67147177211534,11.085792460435218,2.7619881161016275,1.078403395437798,1.415732178586959,2.841204646456792,5.509700010961956,0.30779701558535855
53.06505987522068,18.299329618697517,5.875464207028009,8.716212738161168,7.370779197775764,0.8984793777703373,1.3055815863876734,0.9489103198224969
60.20005393026131,15.648747303486076,8.082982363624323,9.392736162010578,4.770310422836318,3.1086385992458103,1.8245951551411095,0.29720050609009163
59.41527117631062,10.286023576196662,6.382453416201121,20.820077869764756,7.195011090689242,1.0114176425532095,1.965694021544303,0.34243656959148494
69.51333780543767,14.836803295502772,3.3473186149149594,2.0068966300938023,0.7021619537971092,3.031612029390945,5.376852852281081,0.44922925971289696
66.94623314355908,15.315467765745694,3.0754305110871,1.533027180661106,0.28634224500893757,3.4182164521458716,4.932167546103488,0.028223380791163544
51.55983491426932,20.808986428763642,9.106515232807297,8.647466232801342,4.422675471199986,1.13818441666681,1.7323233293781257,0.9585808293099742
68.83628771858639,15.53587122083461,4.164833379898671,1.3377161273007654,1.4324284654887645,2.2978135767156895,5.333095856383297,0.45456420008669995
70.92571299045181,14.54325903646267,3.1295342336075676,2.577554633119344,0.4717575932851791,3.8241534771450043,6.13241911005463,0.3372025880123165
71.49800165288637,20.289645136024777,6.493979540278271,5.932626344167854,0.4371242097411079,3.4951332371341266,1.9745285351491817,0.23704827841320553
58.376209324230175,18.961883342906884,8.548033697187734,4.770030566936008,3.192266434513752,2.1587790769315864,2.256528797047222,0.9668958010732687
66.36614755418174,14.027628425856403,4.206213744116678,2.9864376989864048,1.3353169314840954,2.597890123996225,5.212833450368411,0.3867698998990665
62.53247480141093,14.652702691672442,7.417131451984825,12.895418147106295,5.137123132463136,1.0237384126821776,2.8925701869137805,0.4762004943264847
33.875619514399425,10.798264061944945,7.346471870185525,18.95551711014535,2.6140550955569806,1.1455380571004443,2.0905908780261684,0.8176087134036156
38.59834227018766,9.597913912823092,6.0022165291807354,28.043939109039467,5.556454527359192,1.3339040510926345,1.4653610325929651,0.6129379141748155
79.61740453128682,10.499225907724263,3.090902743755404,0.23657192085969836,-0.2683069897998336,3.8912232726172675,5.112671800440419,0.3251188334756652
74.68935378568095,14.360409696312157,3.077331401266428,1.0021802825088577,1.5626067548270115,3.235857261634961,5.44232973506885,0.3402851973050743
73.4924132518067,14.085637812048,2.5678026105608525,1.4729094854663185,1.0577546167176761,2.7387820175814,4.360133200596545,0.29886192766462355
63.77771059263654,15.314527341246299,4.423191145701924,3.35722118684922,1.3681327877955516,4.110952130393768,5.7381807133142475,0.7156910560668508
70.47541790445023,12.004271812347332,0.6290689963744542,1.718854778982888,0.9727135104683384,3.4658881964727257,3.5871254191786885,0.38121891465578417
73.2911519524253,17.438342007497184,4.444478666293925,1.77838138624957,0.5439339011720208,3.62524309664512,4.659872043032953,0.30127363102687166
69.18559748398077,13.179688705107582,4.072621873890226,2.4255221339067408,0.6912689120987093,2.7590987085529446,6.023961889995467,0.598525397366124
70.10601816056906,13.37391878692716,3.1011129870074883,1.4169836205574908,0.8916519704494253,4.0132767963818265,5.41590325998188,0.08089696290763762
78.1365278755324,14.596626917739167,4.911192231820351,7.661991800596462,5.422041562373321,2.2525060593408095,0.7561622877334673,1.0053309681967408
44.00804894533682,12.159234200756433,6.932936278000382,20.90778884957765,5.246420714712773,1.4075757465842584,3.3500506493691464,0.4648221517580288
64.22269405368625,17.481398503432235,6.093705156481691,9.805526365806122,5.3895466880715635,2.5664577822008554,2.9875345217070515,0.5994657722707732
47.79627767479071,10.20905540282354,4.662987107507068,33.05171784975826,5.10721015179533,1.148602692599532,1.2690352518710166,0.7647319179989475
48.96558772081057,21.406149355715517,11.272725155893017,10.221996126762093,4.758181633549743,1.0124138535649423,1.9619895716083162,1.153277338239211
74.21707685616803,16.2749212016938,2.8201996610776146,1.3981652263324555,0.47467909168744693,4.200275283019771,5.170728150831498,-0.13229070076562288
53.44476372213723,3.1464553849895323,2.946664506731238,16.653650705347996,5.873725971211706,1.084355638349147,1.9695345249177163,0.5338206417515854
59.27020996666665,5.559057609362737,4.423802126621341,21.35249026406698,1.8526467832087183,0.6359023601946645,1.7867134793364798,0.6807554507759044
38.61059544360612,16.906436429220008,5.310107835140668,22.621181622416113,7.557069789031377,1.0969704512839782,2.0419461826848138,0.7930068236381624
63.81692221490122,19.74421672857862,8.674134145435143,3.6023017675859412,4.346752713684591,3.574607310095238,2.378933175172109,0.6846747617437964
49.01802943048468,13.42235886714508,4.3070005787856,13.383015498216814,10.851514170557753,0.5025680889733442,1.8441355182162062,0.31543511406579583
54.531620659251324,17.335254889529093,10.984109940878664,9.32108170441427,5.666039936112385,1.7847698770712392,2.4613703374053,0.6909739589795655
62.67447368343585,17.869457198628183,6.052231997131602,8.01080804373576,2.42176139360686,2.001922018930256,2.2805173724788297,0.7753834455779011
47.00453958628429,8.521650831881148,3.7713856842440636,15.939945504901736,3.508970966492628,0.9120824763599688,3.2055582998991716,0.7089547895144401
66.27475537871628,12.510032480055479,3.550808284228915,2.8713043059710976,0.7775337032192937,3.4949108435608305,5.24666439847141,-0.08630355380893523
67.93511939919702,13.471809668480452,3.0536954586962057,2.241495782762289,1.2416250220884502,1.8688052653766787,6.26421614803777,0.1929317162755666
69.51739700290561,13.171994865018839,3.370870300598438,1.0568142411848007,0.6027291133109187,2.0690936214580846,5.1991347532726095,0.3343573574397306
72.90983862797972,12.515128756791633,3.5962748564470015,2.1562554705171224,0.9192944460180925,4.007715586805191,4.7154507447546745,0.3355540523359129
65.00165591299269,15.091932529290762,4.8759603716904305,12.674498817011049,4.882115027754954,2.529287474346418,2.962416892617084,0.9288866191589596
61.066320549512014,19.320253664531226,7.738045670505726,6.652711719939155,2.905009363210662,0.03575010763219577,3.099635036896059,0.5229169302087815
58.435044456068205,17.1458429385165,6.772880310351702,7.62710720442848,3.6455419072998168,2.6133853905486437,3.059827388504815,0.8356961024133884
47.04980937954879,20.65557973924605,9.330703727893454,10.543309053120245,7.489666391048308,3.305329323797202,2.15554914695489,1.1323429475524598
67.71433329217083,13.758923680016387,9.581670387207913,2.480002485255424,3.5957989181277137,1.9332001661639444,1.2634232298749093,0.9192793853343172
60.363715259152976,9.43899794826958,5.72296153496026,23.50197260993666,6.06531574851943,0.9097864688773004,2.9070497115363416,0.5562564147280804
60.68813245872845,16.2756674931578,3.1897699796433927,2.5364673865923963,1.310343129144559,0.960689302436796,2.8902656145606054,0.22972052823903807
61.3597860221319,17.835732200746317,4.336974536502984,2.5777481423962914,1.0968745171954257,2.6531039289329557,2.837599188679388,0.2614220353888587
73.92431887522874,13.502240258709557,3.1456185015630598,-0.13043905391070876,1.2370163628047506,3.35899575266784,4.960697159913727,0.6404675095369066
63.76844953239693,14.143592560547058,3.9348143380576426,1.8312033882195717,1.0491977976614175,2.3321768591865704,5.3749661423320205,0.48997580753563597
65.79352743033212,15.259226328461963,2.7260391446646377,2.042699853179308,1.2253426763414903,2.683454517239163,4.024628385758781,0.5010839371531564
70.63754845173405,13.617831626984588,1.6452835998540658,1.5368798105283732,0.9780873845197836,3.089966227741634,5.34764890722841,0.008022764161929374
56.92168400298018,16.26586753842893,8.528881229348407,9.443557898512639,3.2466792641621316,2.9223098484692707,0.8024984114025269,0.6325351449983373
75.64493170232207,11.643586665199509,2.272389931757159,2.4910855407766346,0.9223447528607873,3.9231414472202797,7.258142723823664,0.34780711073126763
