segment,lon,lat
87,-90.772,19.284
87,-90.534,19.867
87,-90.451,20.708
87,-90.279,21.0
87,-89.601,21.262
87,-88.544,21.494
87,-87.658,21.459
87,-87.052,21.544
87,-86.812,21.332
87,-86.846,20.85
87,-87.383,20.255
87,-87.621,19.647
87,-87.437,19.472
87,-87.587,19.04
87,-87.837,18.26
87,-88.091,18.517
87,-88.3,18.5
87,-88.296,18.353
87,-88.107,18.349
87,-88.123,18.077
87,-88.285,17.644
87,-88.198,17.489
87,-88.303,17.132
87,-88.24,17.036
87,-88.355,16.531
87,-88.552,16.265
87,-88.732,16.234
87,-88.931,15.887
87,-88.605,15.706
87,-88.518,15.855
87,-88.19,15.72
87,-88.121,15.689
87,-87.902,15.864
87,-87.616,15.879
87,-87.523,15.797
87,-87.368,15.847
87,-86.903,15.757
87,-86.441,15.783
87,-86.119,15.893
87,-86.002,16.005
87,-85.683,15.954
87,-85.444,15.886
87,-85.182,15.909
87,-84.984,15.996
87,-84.527,15.857
87,-84.368,15.835
87,-84.063,15.648
87,-83.774,15.424
87,-83.41,15.271
87,-83.147,14.996
87,-83.233,14.9
87,-83.284,14.677
87,-83.182,14.311
87,-83.412,13.97
87,-83.52,13.568
87,-83.552,13.127
87,-83.499,12.869
87,-83.473,12.419
87,-83.626,12.321
87,-83.72,11.893
87,-83.651,11.629
87,-83.855,11.373
87,-83.809,11.103
87,-83.656,10.939
87,-83.59,10.785
87,-83.402,10.395
87,-83.016,9.993
87,-82.546,9.566
,,
88,-82.546,9.566
88,-82.187,9.207
88,-82.208,8.996
88,-81.809,8.951
88,-81.714,9.032
88,-81.439,8.786
88,-80.947,8.859
88,-80.522,9.111
88,-79.915,9.313
88,-79.573,9.612
88,-79.021,9.553
88,-79.058,9.455
88,-78.501,9.42
88,-78.056,9.248
88,-77.73,8.947
88,-77.353,8.671
,,
89,-71.712,19.714
89,-71.587,19.885
89,-71.38,19.905
89,-70.807,19.88
89,-70.214,19.623
89,-69.951,19.648
89,-69.769,19.293
89,-69.222,19.313
89,-69.254,19.015
89,-68.809,18.979
89,-68.318,18.612
89,-68.689,18.205
89,-69.165,18.423
89,-69.624,18.381
89,-69.953,18.428
89,-70.133,18.246
89,-70.517,18.184
89,-70.669,18.427
89,-71.0,18.283
89,-71.4,17.599
89,-71.658,17.758
89,-71.708,18.045
89,-72.372,18.215
89,-72.844,18.146
89,-73.455,18.218
89,-73.922,18.031
89,-74.458,18.343
89,-74.37,18.665
89,-73.45,18.526
89,-72.695,18.446
89,-72.335,18.668
89,-72.792,19.102
89,-72.784,19.484
89,-73.415,19.64
89,-73.19,19.916
89,-72.58,19.872
89,-71.712,19.714
,,
90,14.761,38.144
90,15.52,38.231
90,15.16,37.444
90,15.31,37.134
90,15.1,36.62
90,14.335,36.997
90,13.827,37.105
90,12.431,37.613
90,12.571,38.126
90,13.741,38.035
90,14.761,38.144
,,
91,37.539,44.657
91,38.68,44.28
91,39.955,43.435
,,
92,132.371,33.464
92,132.924,34.06
92,133.493,33.945
92,133.904,34.365
92,134.638,34.149
92,134.766,33.806
92,134.203,33.201
92,133.793,33.522
92,133.28,33.29
92,133.015,32.705
92,132.363,32.989
92,132.371,33.464
,,
93,-16.257,19.097
93,-16.378,19.594
93,-16.278,20.093
93,-16.536,20.568
93,-17.063,21.0
93,-17.02,21.422
93,-16.973,21.886
93,-16.589,22.158
93,-16.262,22.679
93,-16.326,23.018
93,-15.983,23.723
93,-15.426,24.359
93,-15.089,24.52
93,-14.825,25.104
93,-14.801,25.636
93,-14.44,26.254
93,-13.774,26.619
93,-13.14,27.64
93,-12.619,28.038
93,-11.689,28.149
93,-10.901,28.832
93,-10.4,29.099
93,-9.565,29.934
93,-9.815,31.178
93,-9.435,32.038
93,-9.301,32.565
93,-8.657,33.24
93,-7.654,33.697
93,-6.913,34.11
93,-6.244,35.146
93,-5.93,35.76
93,-5.194,35.755
93,-4.591,35.331
93,-3.64,35.4
93,-2.604,35.179
93,-2.17,35.168
93,-1.209,35.715
93,-0.127,35.889
93,0.504,36.301
93,1.467,36.606
93,3.162,36.784
93,4.816,36.865
93,5.32,36.717
93,6.262,37.111
93,7.33,37.118
93,7.737,36.886
93,8.421,36.946
93,9.51,37.35
93,10.21,37.23
93,10.181,36.724
93,11.029,37.092
93,11.1,36.9
93,10.6,36.41
93,10.593,35.947
93,10.94,35.699
93,10.808,34.834
93,10.15,34.331
93,10.34,33.786
93,10.857,33.769
93,11.109,33.293
93,11.489,33.137
93,12.663,32.793
93,13.083,32.879
93,13.919,32.712
93,15.246,32.265
93,15.714,31.376
93,16.612,31.182
93,18.021,30.764
93,19.086,30.266
93,19.574,30.526
93,20.053,30.986
93,19.82,31.752
93,20.134,32.238
93,20.855,32.707
93,21.543,32.843
93,22.896,32.639
93,23.237,32.191
93,23.609,32.187
93,23.928,32.017
93,24.921,31.899
93,25.165,31.569
93,26.495,31.586
93,27.458,31.321
93,28.45,31.026
93,28.914,30.87
93,29.683,31.187
93,30.095,31.473
93,30.977,31.556
93,31.688,31.43
93,31.96,30.934
93,32.192,31.26
93,32.994,31.024
93,33.773,30.967
93,34.265,31.219
93,34.556,31.549
93,34.488,31.606
93,34.753,32.073
93,34.955,32.827
93,35.098,33.081
93,35.126,33.091
93,35.482,33.905
93,35.98,34.61
93,35.998,34.645
93,35.905,35.41
93,36.15,35.822
93,35.782,36.275
93,36.161,36.651
93,35.551,36.565
93,34.715,36.796
93,34.027,36.22
93,32.509,36.108
93,31.7,36.644
93,30.622,36.678
93,30.391,36.263
93,29.7,36.144
93,28.733,36.677
93,27.641,36.659
93,27.049,37.653
93,26.318,38.208
93,26.805,38.986
93,26.171,39.464
93,27.28,40.42
93,28.82,40.46
93,29.24,41.22
93,31.146,41.088
93,32.348,41.736
93,33.513,42.019
93,35.168,42.04
93,36.913,41.335
93,38.348,40.949
93,39.513,41.103
93,40.373,41.014
93,41.554,41.536
93,41.703,41.963
93,41.453,42.645
93,40.875,43.014
93,40.321,43.129
93,39.955,43.435
93,38.68,44.28
93,37.539,44.657
93,36.675,45.245
93,37.403,45.405
93,38.233,46.241
93,37.674,46.637
93,39.148,47.045
93,39.121,47.263
93,38.224,47.102
93,37.425,47.022
93,36.76,46.699
93,35.824,46.646
93,34.962,46.273
93,35.021,45.651
93,35.51,45.41
93,36.53,45.47
93,36.335,45.113
93,35.24,44.94
93,33.883,44.361
93,33.326,44.565
93,33.547,45.035
93,32.454,45.327
93,32.631,45.519
93,33.588,45.852
93,33.299,46.081
93,31.744,46.333
93,31.675,46.706
93,30.749,46.583
93,30.378,46.032
93,29.603,45.293
93,29.627,45.035
93,29.142,44.82
93,28.838,44.914
93,28.558,43.707
93,28.039,43.293
93,27.674,42.578
93,27.997,42.007
93,28.116,41.623
93,28.988,41.3
93,28.806,41.055
93,27.619,41.0
93,27.192,40.691
93,26.358,40.152
93,26.043,40.618
93,26.057,40.824
93,25.448,40.853
93,24.926,40.947
93,23.715,40.687
93,24.408,40.125
93,23.9,39.962
93,23.343,39.961
93,22.814,40.476
93,22.626,40.257
93,22.85,39.659
93,23.35,39.19
93,22.973,38.971
93,23.53,38.51
93,24.025,38.22
93,24.04,37.655
93,23.115,37.92
93,23.41,37.41
93,22.775,37.305
93,23.154,36.423
93,22.49,36.41
93,21.67,36.845
93,21.295,37.645
93,21.12,38.31
93,20.73,38.77
93,20.218,39.34
93,20.15,39.625
93,19.98,39.695
93,19.96,39.915
93,19.406,40.251
93,19.319,40.727
93,19.404,41.41
93,19.54,41.72
93,19.372,41.878
93,19.162,41.955
93,18.882,42.282
93,18.45,42.48
93,17.51,42.85
93,16.93,43.21
93,16.015,43.507
93,15.174,44.243
93,15.376,44.318
93,14.92,44.738
93,14.902,45.076
93,14.259,45.234
93,13.952,44.802
93,13.657,45.137
93,13.679,45.484
93,13.715,45.5
93,13.938,45.591
93,13.142,45.737
93,12.329,45.382
93,12.384,44.885
93,12.261,44.6
93,12.589,44.091
93,13.527,43.588
93,14.03,42.761
93,15.143,41.955
93,15.926,41.961
93,16.17,41.74
93,15.889,41.541
93,16.785,41.18
93,17.519,40.877
93,18.377,40.356
93,18.48,40.169
93,18.293,39.811
93,17.738,40.278
93,16.87,40.442
93,16.449,39.795
93,17.171,39.425
93,17.053,38.903
93,16.635,38.844
93,16.101,37.986
93,15.684,37.909
93,15.688,38.215
93,15.892,38.751
93,16.109,38.965
93,15.719,39.544
93,15.414,40.048
93,14.998,40.173
93,14.703,40.605
93,14.061,40.786
93,13.628,41.188
93,12.888,41.253
93,12.107,41.705
93,11.192,42.355
93,10.512,42.931
93,10.2,43.92
93,9.702,44.036
93,8.889,44.366
93,8.429,44.231
93,7.851,43.767
93,7.435,43.694
93,6.529,43.129
93,4.557,43.4
93,3.1,43.075
93,2.986,42.473
93,3.039,41.892
93,2.092,41.226
93,0.811,41.015
93,0.721,40.678
93,0.107,40.124
93,-0.279,39.31
93,0.111,38.739
93,-0.467,38.292
93,-0.683,37.642
93,-1.438,37.443
93,-2.146,36.674
93,-3.416,36.659
93,-4.369,36.678
93,-4.995,36.325
93,-5.377,35.947
93,-5.866,36.03
93,-6.237,36.368
93,-6.52,36.943
93,-7.454,37.098
93,-7.856,36.838
93,-8.383,36.979
93,-8.899,36.869
93,-8.746,37.651
93,-8.84,38.266
93,-9.287,38.358
93,-9.527,38.737
93,-9.447,39.392
93,-9.048,39.755
93,-8.977,40.159
93,-8.769,40.761
93,-8.791,41.184
93,-8.991,41.543
93,-9.035,41.881
93,-8.984,42.593
93,-9.393,43.027
93,-7.978,43.748
93,-6.754,43.568
93,-5.412,43.574
93,-4.348,43.403
93,-3.518,43.456
93,-1.901,43.423
93,-1.384,44.023
93,-1.194,46.015
93,-2.226,47.064
93,-2.963,47.57
93,-4.492,47.955
93,-4.592,48.684
93,-3.296,48.902
93,-1.617,48.644
93,-1.933,49.776
93,-0.989,49.347
93,1.339,50.127
93,1.639,50.947
93,2.514,51.149
93,3.315,51.346
93,3.83,51.621
93,4.706,53.092
93,6.074,53.51
93,6.905,53.482
93,7.1,53.694
93,7.936,53.748
93,8.122,53.528
93,8.801,54.021
93,8.572,54.396
93,8.526,54.963
93,8.12,55.518
93,8.09,56.54
93,8.257,56.81
93,8.543,57.11
93,9.424,57.172
93,9.776,57.448
93,10.58,57.73
93,10.546,57.216
93,10.25,56.89
93,10.37,56.61
93,10.912,56.459
93,10.668,56.081
93,10.37,56.19
93,9.65,55.47
93,9.922,54.983
93,9.94,54.597
93,10.95,54.364
93,10.939,54.009
93,11.956,54.196
93,12.518,54.47
93,13.647,54.076
93,14.12,53.757
93,14.803,54.051
93,16.363,54.513
93,17.623,54.852
93,18.621,54.683
93,18.696,54.439
93,19.661,54.426
93,19.888,54.866
93,21.268,55.19
93,21.056,56.031
93,21.09,56.784
93,21.582,57.412
93,22.524,57.753
93,23.318,57.006
93,24.121,57.026
93,24.313,57.793
93,24.429,58.383
93,24.061,58.257
93,23.427,58.613
93,23.34,59.187
93,24.604,59.466
93,25.864,59.611
93,26.949,59.446
93,27.981,59.475
93,29.118,60.028
93,28.07,60.504
93,26.255,60.424
93,24.497,60.057
93,22.87,59.846
93,22.291,60.392
93,21.322,60.72
93,21.545,61.705
93,21.059,62.607
93,21.536,63.19
93,22.443,63.818
93,24.731,64.902
93,25.398,65.111
93,25.294,65.534
93,23.903,66.007
93,22.183,65.724
93,21.214,65.026
93,21.37,64.414
93,19.779,63.61
93,17.848,62.749
93,17.12,61.341
93,17.831,60.637
93,18.788,60.082
93,17.869,58.954
93,16.829,58.72
93,16.448,57.041
93,15.88,56.104
93,14.667,56.201
93,14.101,55.408
93,12.943,55.362
93,12.625,56.307
93,11.788,57.442
93,11.027,58.856
93,10.357,59.47
93,8.382,58.313
93,7.049,58.079
93,5.666,58.588
93,5.308,59.663
93,4.992,61.971
93,5.913,62.614
93,8.553,63.454
93,10.528,64.486
93,12.358,65.88
93,14.761,67.811
93,16.436,68.563
93,19.184,69.817
93,21.378,70.255
93,23.024,70.202
93,24.547,71.03
93,26.37,70.986
93,28.166,71.185
93,31.293,70.454
93,30.005,70.186
93,31.101,69.558
93,32.133,69.906
93,33.775,69.301
93,36.514,69.063
93,40.292,67.932
93,41.06,67.457
93,41.126,66.792
93,40.016,66.266
93,38.383,66.0
93,33.919,66.76
93,33.184,66.633
93,34.815,65.9
93,34.879,65.436
93,34.944,64.414
93,36.231,64.109
93,37.013,63.85
93,37.142,64.335
93,36.54,64.764
93,37.176,65.143
93,39.593,64.521
93,40.436,64.764
93,39.763,65.497
93,42.093,66.476
93,43.016,66.419
93,43.95,66.069
93,44.532,66.756
93,43.698,67.352
93,44.175,67.962
93,43.453,68.571
93,46.25,68.25
93,46.821,67.69
93,45.555,67.567
93,45.562,67.01
93,46.349,66.668
93,47.894,66.885
93,48.139,67.522
93,53.717,68.857
93,54.472,68.808
93,53.486,68.201
93,54.753,68.087
93,55.443,68.439
93,57.317,68.466
93,58.802,68.881
93,59.941,68.278
93,61.078,68.941
93,60.03,69.52
93,60.55,69.85
93,63.504,69.547
93,64.888,69.235
93,68.512,68.092
93,69.181,68.616
93,68.164,69.144
93,68.135,69.356
93,66.93,69.455
93,67.26,69.929
93,66.725,70.709
93,66.695,71.029
93,68.54,71.934
93,69.196,72.843
93,69.94,73.04
93,72.588,72.776
93,72.796,72.22
93,71.848,71.409
93,72.47,71.09
93,72.792,70.391
93,72.565,69.021
93,73.668,68.408
93,73.239,67.74
93,71.28,66.32
93,72.423,66.173
93,72.821,66.533
93,73.921,66.789
93,74.187,67.284
93,75.052,67.76
93,74.469,68.329
93,74.936,68.989
93,73.842,69.071
93,73.602,69.628
93,74.4,70.632
93,73.101,71.447
93,74.891,72.121
93,74.659,72.832
93,75.158,72.855
93,75.684,72.301
93,75.289,71.336
93,76.359,71.153
93,75.903,71.874
93,77.577,72.267
93,79.652,72.32
93,81.5,71.75
93,80.611,72.583
93,80.511,73.648
93,82.25,73.85
93,84.655,73.806
93,86.822,73.937
93,86.01,74.46
93,87.167,75.116
93,88.316,75.144
93,90.26,75.64
93,92.901,75.773
93,93.234,76.047
93,95.86,76.14
93,96.678,75.915
93,98.923,76.447
93,100.76,76.43
93,101.035,76.862
93,101.991,77.288
93,104.352,77.698
93,106.067,77.374
93,104.705,77.127
93,106.97,76.974
93,107.24,76.48
93,108.154,76.723
93,111.077,76.71
93,113.332,76.222
93,114.134,75.848
93,113.885,75.328
93,112.779,75.032
93,110.151,74.477
93,109.4,74.18
93,110.64,74.04
93,112.119,73.788
93,113.02,73.977
93,113.53,73.335
93,113.969,73.595
93,115.568,73.753
93,118.776,73.588
93,119.02,73.12
93,123.201,72.971
93,123.258,73.735
93,125.38,73.56
93,126.976,73.565
93,128.591,73.039
93,129.052,72.399
93,128.46,71.98
93,129.716,71.193
93,131.289,70.787
93,132.254,71.836
93,133.858,71.386
93,135.562,71.655
93,137.498,71.348
93,138.234,71.628
93,139.87,71.488
93,139.148,72.416
93,140.468,72.849
93,149.5,72.2
93,150.351,71.606
93,152.969,70.842
93,157.007,71.031
93,158.998,70.867
93,159.83,70.453
93,159.709,69.722
93,160.941,69.437
93,162.279,69.642
93,164.052,69.668
93,165.94,69.472
93,167.863,69.569
93,169.578,68.694
93,170.817,69.014
93,170.008,69.653
93,170.453,70.097
93,173.644,69.817
93,175.724,69.877
93,178.6,69.4
93,180,68.964
,,
94,180,64.98
94,178.707,64.535
94,177.411,64.608
94,178.313,64.076
94,178.908,63.252
94,179.37,62.983
94,179.486,62.569
94,179.228,62.304
94,177.364,62.522
94,174.569,61.769
94,173.68,61.653
94,172.15,60.95
94,170.698,60.336
94,170.331,59.882
94,168.9,60.574
94,166.295,59.789
94,165.84,60.16
94,164.877,59.732
94,163.539,59.869
94,163.217,59.211
94,162.017,58.243
94,162.053,57.839
94,163.192,57.615
94,163.058,56.159
94,162.126,56.116
94,161.701,55.286
94,162.117,54.855
94,160.369,54.344
94,160.022,53.203
94,158.531,52.959
94,158.231,51.943
94,156.79,51.011
94,156.42,51.7
94,155.992,53.159
94,155.434,55.381
94,155.914,56.768
94,156.758,57.365
94,156.81,57.832
94,158.364,58.056
94,160.151,59.315
94,161.872,60.343
94,163.67,61.141
94,164.474,62.551
94,163.258,62.466
94,162.658,61.642
94,160.121,60.544
94,159.302,61.774
94,156.721,61.434
94,154.218,59.758
94,155.044,59.145
94,152.812,58.884
94,151.266,58.781
94,151.338,59.504
94,149.784,59.656
94,148.545,59.164
94,145.487,59.336
94,142.198,59.04
94,138.958,57.088
94,135.126,54.73
94,136.702,54.604
94,137.193,53.977
94,138.165,53.755
94,138.805,54.255
94,139.902,54.19
94,141.345,53.09
94,141.379,52.239
94,140.597,51.24
94,140.513,50.046
94,140.062,48.447
94,138.555,47.0
94,138.22,46.308
94,136.862,45.143
94,135.515,43.989
94,134.869,43.398
94,133.537,42.811
94,132.906,42.798
94,132.278,43.285
94,130.936,42.553
94,130.78,42.22
94,130.4,42.28
94,129.966,41.941
94,129.667,41.601
94,129.705,40.883
94,129.188,40.662
94,129.01,40.485
94,128.633,40.19
94,127.967,40.025
94,127.533,39.757
94,127.502,39.324
94,127.385,39.213
94,127.783,39.051
94,128.35,38.612
94,129.213,37.432
94,129.46,36.784
94,129.468,35.632
94,129.091,35.082
94,128.186,34.89
94,127.387,34.476
94,126.486,34.39
94,126.374,34.935
94,126.559,35.685
94,126.117,36.725
94,126.86,36.894
94,126.175,37.75
94,125.689,37.94
94,125.568,37.752
94,125.275,37.669
94,125.24,37.857
94,124.981,37.949
94,124.712,38.108
94,124.986,38.548
94,125.222,38.666
94,125.133,38.849
94,125.387,39.388
94,125.321,39.551
94,124.737,39.66
94,124.266,39.928
94,122.868,39.638
94,122.131,39.17
94,121.055,38.897
94,121.586,39.361
94,121.377,39.75
94,122.169,40.422
94,121.64,40.946
94,120.769,40.593
94,119.64,39.898
94,119.023,39.252
94,118.043,39.204
94,117.533,38.738
94,118.06,38.061
94,118.878,37.897
94,118.912,37.448
94,119.703,37.156
94,120.823,37.87
94,121.711,37.481
94,122.358,37.454
94,122.52,36.931
94,121.104,36.651
94,120.637,36.111
94,119.665,35.61
94,119.151,34.91
94,120.228,34.36
94,120.62,33.377
94,121.229,32.46
94,121.908,31.692
94,121.892,30.949
94,121.264,30.676
94,121.504,30.143
94,122.092,29.833
94,121.938,29.018
94,121.684,28.226
94,121.126,28.136
94,120.395,27.053
94,119.585,25.741
94,118.657,24.547
94,117.282,23.625
94,115.891,22.783
94,114.764,22.668
94,114.153,22.224
94,113.807,22.548
94,113.241,22.051
94,111.844,21.55
94,110.785,21.397
94,110.509,20.565
94,110.444,20.341
94,109.89,20.282
94,109.628,21.008
94,109.864,21.395
94,108.523,21.715
94,108.05,21.552
94,106.715,20.697
94,105.882,19.752
94,105.662,19.058
94,106.427,18.004
94,107.362,16.697
94,108.269,16.08
94,108.877,15.277
94,109.335,13.426
94,109.2,11.667
94,108.366,11.008
94,107.221,10.364
94,106.405,9.531
94,105.158,8.6
94,104.795,9.241
94,105.076,9.918
94,104.334,10.487
94,103.497,10.633
94,103.091,11.154
94,102.585,12.187
94,101.687,12.646
94,100.832,12.627
94,100.978,13.413
94,100.098,13.407
94,100.019,12.307
94,99.479,10.846
94,99.154,9.963
94,99.222,9.239
94,99.874,9.208
94,100.28,8.295
94,100.459,7.43
94,101.017,6.857
94,101.623,6.741
94,102.141,6.222
94,102.371,6.128
94,102.962,5.524
94,103.381,4.855
94,103.439,4.182
94,103.332,3.727
94,103.429,3.383
94,103.502,2.791
94,103.855,2.515
94,104.248,1.631
94,104.229,1.293
94,103.52,1.226
94,102.574,1.967
94,101.391,2.761
94,101.274,3.27
94,100.695,3.939
94,100.557,4.767
94,100.197,5.312
94,100.306,6.041
94,100.086,6.464
94,99.691,6.848
94,99.52,7.343
94,98.988,7.908
94,98.504,8.382
94,98.34,7.795
94,98.15,8.35
94,98.259,8.974
94,98.554,9.933
94,98.457,10.675
94,98.765,11.441
94,98.428,12.033
94,98.51,13.122
94,98.104,13.64
94,97.778,14.837
94,97.597,16.101
94,97.165,16.929
94,96.506,16.427
94,95.369,15.714
94,94.808,15.803
94,94.189,16.038
94,94.533,17.277
94,94.325,18.214
94,93.541,19.366
94,93.663,19.727
94,93.078,19.855
94,92.369,20.671
94,92.083,21.192
94,92.025,21.702
94,91.835,22.183
94,91.417,22.765
94,90.496,22.805
94,90.587,22.393
94,90.273,21.836
94,89.847,22.039
94,89.702,21.857
94,89.419,21.966
94,89.032,22.056
94,88.889,21.691
94,88.208,21.703
94,86.976,21.496
94,87.033,20.743
94,86.499,20.152
94,85.06,19.479
94,83.941,18.302
94,83.189,17.671
94,82.193,17.017
94,82.191,16.557
94,81.693,16.31
94,80.792,15.952
94,80.325,15.899
94,80.025,15.136
94,80.233,13.836
94,80.286,13.006
94,79.863,12.056
94,79.858,10.357
94,79.341,10.309
94,78.885,9.546
94,79.19,9.217
94,78.278,8.933
94,77.941,8.253
94,77.54,7.966
94,76.593,8.899
94,76.13,10.3
94,75.746,11.308
94,75.396,11.781
94,74.865,12.742
94,74.617,13.993
94,74.444,14.617
94,73.534,15.991
94,73.12,17.929
94,72.821,19.208
94,72.824,20.42
94,72.631,21.356
94,71.175,20.757
94,70.47,20.877
94,69.164,22.089
94,69.645,22.451
94,69.35,22.843
94,68.177,23.692
94,67.444,23.945
94,67.145,24.664
94,66.373,25.425
94,64.53,25.237
94,62.906,25.218
94,61.497,25.078
94,59.616,25.38
94,58.526,25.61
94,57.397,25.74
94,56.971,26.966
94,56.492,27.143
94,55.724,26.965
94,54.715,26.481
94,53.493,26.812
94,52.484,27.581
94,51.521,27.866
94,50.853,28.815
94,50.115,30.148
94,49.577,29.986
94,48.941,30.317
94,48.568,29.927
94,47.975,29.976
94,48.183,29.534
94,48.094,29.306
94,48.416,28.552
94,48.808,27.69
94,49.3,27.461
94,49.471,27.11
94,50.152,26.69
94,50.213,26.277
94,50.113,25.944
94,50.24,25.608
94,50.527,25.328
94,50.661,25.0
94,50.81,24.755
94,50.744,25.482
94,51.013,26.007
94,51.286,26.115
94,51.589,25.801
94,51.607,25.216
94,51.39,24.627
94,51.58,24.245
94,51.757,24.294
94,51.794,24.02
94,52.577,24.177
94,53.404,24.151
94,54.008,24.122
94,54.693,24.798
94,55.439,25.439
94,56.071,26.055
94,56.362,26.396
94,56.486,26.309
94,56.391,25.896
94,56.261,25.715
94,56.397,24.925
94,56.845,24.242
94,57.403,23.879
94,58.137,23.748
94,58.729,23.566
94,59.181,22.992
94,59.45,22.66
94,59.808,22.534
94,59.806,22.311
94,59.442,21.715
94,59.282,21.434
94,58.861,21.114
94,58.488,20.429
94,58.034,20.481
94,57.826,20.243
94,57.666,19.736
94,57.789,19.068
94,57.694,18.945
94,57.234,18.948
94,56.61,18.574
94,56.512,18.087
94,56.284,17.876
94,55.661,17.884
94,55.27,17.632
94,55.275,17.228
94,54.791,16.951
94,54.239,17.045
94,53.571,16.708
94,53.109,16.651
94,52.385,16.382
94,52.192,15.938
94,52.168,15.597
94,51.173,15.175
94,49.575,14.709
94,48.679,14.003
94,48.239,13.948
94,47.939,14.007
94,47.354,13.592
94,46.717,13.4
94,45.878,13.348
94,45.625,13.291
94,45.406,13.027
94,45.144,12.954
94,44.99,12.7
94,44.495,12.722
94,44.175,12.586
94,43.483,12.637
94,43.223,13.221
94,43.251,13.768
94,43.088,14.063
94,42.892,14.802
94,42.605,15.213
94,42.805,15.262
94,42.702,15.719
94,42.824,15.912
94,42.779,16.348
94,42.65,16.775
94,42.348,17.076
94,42.271,17.475
94,41.754,17.833
94,41.221,18.672
94,40.939,19.486
94,40.248,20.175
94,39.802,20.339
94,39.139,21.292
94,39.024,21.987
94,39.066,22.58
94,38.493,23.688
94,38.024,24.079
94,37.484,24.285
94,37.155,24.858
94,37.209,25.085
94,36.932,25.603
94,36.64,25.826
94,36.249,26.57
94,35.64,27.377
94,35.13,28.063
94,34.632,28.059
94,34.788,28.607
94,34.832,28.957
94,34.956,29.357
94,34.923,29.501
94,34.642,29.099
94,34.427,28.344
94,34.155,27.823
94,33.921,27.649
94,33.588,27.971
94,33.137,28.418
94,32.423,29.851
94,32.32,29.76
94,32.735,28.705
94,33.349,27.7
94,34.105,26.142
94,34.474,25.599
94,34.795,25.034
94,35.692,23.927
94,35.494,23.752
94,35.526,23.102
94,36.691,22.205
94,36.866,22
94,37.189,21.019
94,36.969,20.837
94,37.115,19.808
94,37.482,18.614
94,37.863,18.368
94,38.41,17.998
94,38.991,16.841
94,39.266,15.923
94,39.814,15.436
94,41.179,14.491
94,41.735,13.921
94,42.277,13.344
94,42.59,13.0
94,43.081,12.7
94,43.318,12.39
94,43.286,11.975
94,42.716,11.736
94,43.145,11.462
94,43.471,11.278
94,43.667,10.864
94,44.118,10.446
94,44.614,10.442
94,45.557,10.698
94,46.645,10.817
94,47.526,11.127
94,48.022,11.193
94,48.379,11.375
94,48.948,11.411
94,49.268,11.43
94,49.729,11.579
94,50.259,11.68
94,50.732,12.022
94,51.111,12.025
94,51.134,11.748
94,51.042,11.167
94,51.045,10.641
94,50.834,10.28
94,50.552,9.199
94,50.071,8.082
94,49.453,6.805
94,48.595,5.339
94,47.741,4.219
94,46.565,2.855
94,45.564,2.046
94,44.068,1.053
94,43.136,0.292
94,42.042,-0.919
94,41.811,-1.446
94,41.585,-1.683
94,40.885,-2.083
94,40.638,-2.5
94,40.263,-2.573
94,40.121,-3.278
94,39.8,-3.681
94,39.605,-4.347
94,39.202,-4.677
94,38.741,-5.909
94,38.8,-6.476
94,39.44,-6.84
94,39.47,-7.1
94,39.195,-7.704
94,39.252,-8.008
94,39.187,-8.486
94,39.536,-9.112
94,39.95,-10.098
94,40.317,-10.317
94,40.478,-10.765
94,40.437,-11.762
94,40.561,-12.639
94,40.6,-14.202
94,40.775,-14.692
94,40.477,-15.406
94,40.089,-16.101
94,39.453,-16.721
94,38.538,-17.101
94,37.411,-17.586
94,36.281,-18.66
94,35.896,-18.842
94,35.198,-19.553
94,34.786,-19.784
94,34.702,-20.497
94,35.176,-21.254
94,35.373,-21.841
94,35.386,-22.14
94,35.563,-22.09
94,35.534,-23.071
94,35.372,-23.535
94,35.607,-23.707
94,35.459,-24.123
94,35.041,-24.478
94,34.216,-24.816
94,33.013,-25.358
94,32.575,-25.727
94,32.66,-26.149
94,32.916,-26.216
94,32.83,-26.742
94,32.58,-27.47
94,32.462,-28.301
94,32.203,-28.752
94,31.521,-29.257
94,31.326,-29.402
94,30.902,-29.91
94,30.623,-30.424
94,30.056,-31.14
94,28.926,-32.172
94,28.22,-32.772
94,27.465,-33.227
94,26.419,-33.615
94,25.91,-33.667
94,25.781,-33.945
94,25.173,-33.797
94,24.678,-33.987
94,23.594,-33.794
94,22.988,-33.916
94,22.574,-33.864
94,21.543,-34.259
94,20.689,-34.417
94,20.071,-34.795
94,19.616,-34.819
94,19.193,-34.463
94,18.855,-34.444
94,18.425,-33.998
94,18.377,-34.137
94,18.244,-33.868
94,18.25,-33.281
94,17.925,-32.611
94,18.248,-32.429
94,18.222,-31.662
94,17.567,-30.726
94,17.064,-29.879
94,17.063,-29.876
94,16.345,-28.577
94,15.602,-27.821
94,15.21,-27.091
94,14.99,-26.117
94,14.743,-25.393
94,14.408,-23.853
94,14.386,-22.657
94,14.258,-22.111
94,13.869,-21.699
94,13.352,-20.873
94,12.827,-19.673
94,12.609,-19.045
94,11.795,-18.069
94,11.734,-17.302
94,11.64,-16.673
94,11.779,-15.794
94,12.124,-14.878
94,12.176,-14.449
94,12.5,-13.548
94,12.738,-13.138
94,13.313,-12.484
94,13.634,-12.039
94,13.739,-11.298
94,13.686,-10.731
94,13.387,-10.374
94,13.121,-9.767
94,12.875,-9.167
